Team,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
ORL,12,11/16/16,,NOP,W,89,82,94.2,86.8,94.4,0.216,0.307,0.462,51,50,7.4,11.5,,0.443,11.1,25,0.125,,0.409,15.8,80.4,0.183
ORL,13,11/19/16,,DAL,W,95,87,100.8,92.3,94.2,0.282,0.269,0.542,59.5,50,6.4,16.3,,0.487,17.8,25.6,0.244,,0.422,12.8,88.9,0.286
ORL,14,11/21/16,@,MIL,L,89,93,89.7,93.7,99.2,0.312,0.325,0.508,59.3,65.6,8.1,8.8,,0.461,21.5,25,0.234,,0.453,12,86.3,0.174
ORL,15,11/23/16,,PHO,L,87,92,91.8,97.1,94.7,0.253,0.275,0.43,50,51.5,9.5,15.7,,0.401,9.8,22.4,0.154,,0.514,17.1,84.6,0.233
ORL,16,11/25/16,,WAS,L,91,94,97.8,101,93.1,0.25,0.288,0.512,57,51.4,5.4,11.9,,0.481,17.6,31.8,0.175,,0.489,10.6,83.3,0.091
ORL,17,11/27/16,,MIL,L,96,104,101.4,109.8,94.7,0.185,0.304,0.483,46.5,63.2,6.3,8.1,,0.451,6.6,18.9,0.141,,0.523,10.4,78.3,0.163
ORL,18,11/29/16,@,SAS,W,95,83,102.5,89.5,92.7,0.14,0.174,0.52,47.1,64.1,12.9,7.1,,0.488,12.5,20.5,0.128,,0.401,17.1,75.6,0.289
ORL,19,12/1/16,@,MEM,L,94,95,100.9,102,93.2,0.419,0.324,0.536,51.9,45.5,5.4,14.8,,0.486,16.2,18.4,0.297,,0.462,9.9,81.4,0.278
ORL,20,12/2/16,@,PHI,W,105,88,115.3,96.6,91.1,0.333,0.333,0.587,50.5,64.9,8.8,4.8,,0.558,10.1,18.4,0.231,,0.426,9.1,72.7,0.074
ORL,21,12/4/16,@,DET,W,98,92,107.6,101,91.1,0.177,0.291,0.575,47,54.8,8.8,11.9,,0.576,10.5,10.5,0.089,,0.5,11.6,77.8,0.07
ORL,22,12/6/16,@,WAS,W,124,116,123.5,115.5,100.4,0.434,0.313,0.627,50.6,55.8,7,17.1,,0.59,10,20,0.313,,0.532,8.8,77.8,0.183
ORL,23,12/7/16,,BOS,L,87,117,93.2,125.4,93.3,0.296,0.321,0.475,43,66.7,7.5,1.7,,0.438,11.6,17.4,0.198,,0.554,9.4,72.5,0.286
ORL,24,12/9/16,@,CHO,L,88,109,94.2,116.6,93.5,0.154,0.374,0.453,40.4,64.7,6.4,3.2,,0.423,7.6,16.4,0.121,,0.535,11.2,70.5,0.212
ORL,25,12/10/16,,DEN,L,113,121,117.9,126.3,95.8,0.273,0.307,0.573,41.3,62.8,7.3,7.8,,0.551,4.8,12.5,0.182,,0.614,11.3,74.3,0.229
ORL,26,12/13/16,@,ATL,W,131,120,134.9,123.6,97.1,0.23,0.391,0.684,38.4,70.6,8.2,8.2,,0.672,8.6,13.5,0.161,,0.567,13.2,63.9,0.213
ORL,27,12/14/16,,LAC,L,108,113,117.5,123,91.9,0.225,0.371,0.552,48.1,69,5.4,2,,0.551,7.6,25.5,0.112,,0.588,10.9,79.4,0.351
ORL,28,12/16/16,,BRK,W,118,111,112.9,106.2,104.5,0.433,0.299,0.511,52.1,56.4,7.7,19.6,,0.438,5.7,25,0.34,,0.536,15.3,85.7,0.265
ORL,29,12/18/16,,TOR,L,79,109,83.8,115.6,94.3,0.108,0.253,0.454,47.2,38.2,5.3,5,,0.428,17.9,21.3,0.096,,0.534,9.4,76.2,0.184
ORL,30,12/20/16,@,MIA,W,136,130,114.3,109.2,98.5,0.295,0.21,0.573,49.5,46.2,2.5,6.4,,0.548,8.5,13.3,0.2,,0.519,7.7,82,0.167
ORL,31,12/22/16,@,NYK,L,95,106,96.9,108.1,98.1,0.178,0.3,0.489,44.1,53.8,7.1,9.2,,0.461,14.2,22.7,0.133,,0.474,12.7,63.3,0.156
ORL,32,12/23/16,,LAL,W,109,90,109.4,90.3,99.7,0.157,0.303,0.573,50.5,55.6,10,17.2,,0.567,12.8,17.1,0.09,,0.402,14.1,76.9,0.23
ORL,33,12/26/16,,MEM,W,112,102,123,112,91.1,0.186,0.302,0.602,55.1,52.3,5.5,5.9,,0.587,8.8,20,0.128,,0.526,6.4,92.1,0.289
ORL,34,12/28/16,,CHO,L,101,120,108.5,128.9,93.1,0.116,0.395,0.559,41.8,59.5,7.5,11.7,,0.541,12.6,20,0.093,,0.607,12.3,70.6,0.214
ORL,35,1/1/17,@,IND,L,104,117,105.8,119.1,98.3,0.113,0.392,0.511,47.7,59.5,6.1,10.9,,0.485,8.9,20.8,0.103,,0.552,10.2,80,0.256
ORL,36,1/2/17,@,NYK,W,115,103,123.4,110.5,93.2,0.154,0.341,0.592,45.9,77.8,10.7,6.5,,0.577,11,30.2,0.11,,0.518,16.1,61.9,0.205
ORL,37,1/4/17,,ATL,L,92,111,95.7,115.5,96.1,0.116,0.326,0.509,50.6,51.4,9.4,9.7,,0.483,15.8,21.7,0.105,,0.605,11.9,90.9,0.16
ORL,38,1/6/17,,HOU,L,93,100,102.2,109.9,91,0.143,0.253,0.481,52.1,47.4,8.8,5.4,,0.462,13.4,36.5,0.099,,0.541,14.1,71.4,0.081
ORL,39,1/8/17,@,LAL,L,95,111,93.1,108.8,102,0.322,0.289,0.462,53.5,70.6,4.9,5.5,,0.417,14.9,30.5,0.222,,0.529,11.8,85.7,0.218
ORL,40,1/11/17,@,LAC,L,96,105,94.7,103.5,101.4,0.196,0.293,0.48,41.7,53.8,7.9,6,,0.457,11.5,13,0.13,,0.572,19.4,76.3,0.237
ORL,41,1/13/17,@,POR,W,115,109,115.7,109.7,99.4,0.313,0.217,0.609,51.1,51.2,5,7.9,,0.554,13.7,22.5,0.277,,0.454,7.7,75,0.216
ORL,42,1/14/17,@,UTA,L,107,114,107.1,114.2,99.9,0.329,0.415,0.57,47.6,60.5,10,3.5,,0.537,13,16.7,0.232,,0.536,11.6,78.6,0.301
ORL,43,1/16/17,@,DEN,L,112,125,112.2,125.3,99.8,0.205,0.284,0.584,46.6,62.2,6,1.6,,0.557,12.7,18.9,0.159,,0.635,12.8,75,0.135
ORL,44,1/18/17,@,NOP,L,98,118,95,114.4,103.2,0.125,0.364,0.528,51.1,46.2,5.8,8.8,,0.506,16.2,9.3,0.102,,0.575,7.4,87.8,0.118
ORL,45,1/20/17,,MIL,W,112,96,119.7,102.6,93.5,0.356,0.322,0.556,57,62.5,9.6,10.3,,0.506,8.2,31.8,0.276,,0.47,11.3,79.6,0.217
ORL,46,1/22/17,,GSW,L,98,118,98.1,118.1,99.9,0.167,0.292,0.476,44.1,59.5,9,14.9,,0.474,10.4,23.5,0.073,,0.579,15.6,69,0.169
ORL,47,1/24/17,,CHI,L,92,100,94.5,102.7,97.4,0.235,0.259,0.49,52.2,51.4,7.2,3.6,,0.453,16.8,24,0.176,,0.5,12.6,85.7,0.299
ORL,48,1/27/17,@,BOS,L,98,128,100.7,131.5,97.4,0.207,0.287,0.516,44.7,76.3,7.2,3.6,,0.489,10.4,14.9,0.149,,0.652,9.5,81.6,0.135
ORL,49,1/29/17,@,TOR,W,114,113,120.8,119.7,94.4,0.329,0.291,0.63,47.4,59.5,6.4,11.8,,0.595,11.7,16.2,0.253,,0.532,10.4,76.9,0.367
ORL,50,1/30/17,@,MIN,L,105,111,103.5,109.4,91.9,0.198,0.365,0.503,48.5,53.7,6.9,4.8,,0.479,9.5,21.2,0.135,,0.505,9.7,78.7,0.209
ORL,51,2/1/17,,IND,L,88,98,95.6,106.4,92.1,0.364,0.312,0.493,47.9,54.8,13,6.1,,0.442,13.6,17.5,0.26,,0.543,17.4,84.8,0.333
ORL,52,2/3/17,,TOR,W,102,94,111.6,102.8,91.4,0.4,0.175,0.542,51.1,59.5,4.4,11.9,,0.494,10.5,26.2,0.288,,0.448,10.3,72.9,0.184
ORL,53,2/4/17,@,ATL,L,86,113,92.2,121.2,93.3,0.359,0.346,0.476,40.7,63,8.6,8,,0.391,12.6,15.6,0.321,,0.59,14.3,72.2,0.269
ORL,54,2/7/17,@,HOU,L,104,128,102.2,125.8,101.7,0.227,0.284,0.537,52.8,66.7,6.9,7.8,,0.511,14.2,23.8,0.159,,0.584,8.7,78.7,0.27
ORL,55,2/9/17,,PHI,L,111,112,104.4,105.3,106.4,0.286,0.25,0.587,51.1,65.9,3.8,11.9,,0.548,18.2,17.9,0.226,,0.479,12.3,75.5,0.221
ORL,56,2/11/17,@,DAL,L,80,112,86.8,121.5,92.2,0.22,0.28,0.445,44,50,8.7,8.9,,0.409,13.5,22,0.159,,0.588,13,70.7,0.055
ORL,57,2/13/17,@,MIA,W,116,107,115.5,106.6,100.4,0.322,0.156,0.564,58.4,40.9,9,4.9,,0.533,12,32.6,0.222,,0.506,12.9,86,0.277
ORL,58,2/15/17,,SAS,L,79,107,83.4,113,94.7,0.25,0.237,0.468,39.8,50,5.3,8.6,,0.421,16.8,11.4,0.197,,0.517,11,71.8,0.169
ORL,59,2/23/17,,POR,L,103,112,102.5,111.5,100.5,0.453,0.256,0.499,47.1,52.9,8,6.5,,0.436,11.9,26.5,0.326,,0.562,17,75,0.259
ORL,60,2/25/17,,ATL,W,105,86,107.6,88.1,97.6,0.296,0.333,0.573,49.5,56.8,11.3,13.3,,0.506,12.4,16.3,0.284,,0.424,15,76.9,0.165
ORL,61,3/1/17,,NYK,L,90,101,97.8,109.8,92,0.265,0.301,0.486,46.2,32.4,3.3,5.8,,0.44,11.5,19.6,0.205,,0.469,10.4,72.3,0.309
ORL,62,3/3/17,,MIA,W,110,99,114.4,103,96.1,0.211,0.189,0.559,50.5,60,7.3,9.5,,0.528,8.4,19.5,0.167,,0.429,8.1,75,0.231
ORL,63,3/5/17,@,WAS,L,114,115,121.9,122.9,93.5,0.213,0.393,0.585,53.1,36.4,9.6,5.5,,0.573,12.6,31.7,0.135,,0.568,11.5,75,0.284
ORL,64,3/6/17,,NYK,L,105,113,111.7,120.2,94,0.282,0.376,0.549,48.3,57.5,4.3,6.9,,0.524,12,25,0.188,,0.5,8.4,72.1,0.314
ORL,65,3/8/17,,CHI,W,98,91,108.4,100.7,90.4,0.236,0.281,0.499,52.2,56.8,11.1,7.5,,0.455,8.4,30,0.191,,0.519,15.7,78.6,0.086
ORL,66,3/10/17,@,CHO,L,81,121,93.6,139.8,86.6,0.289,0.355,0.473,41.9,61.3,4.6,3.4,,0.441,10.5,17.8,0.184,,0.658,7.4,79.3,0.215
ORL,67,3/11/17,,CLE,L,104,116,107.7,120.1,96.6,0.292,0.219,0.48,50,44.7,6.2,2.1,,0.417,4.4,24.6,0.25,,0.587,8.5,80.9,0.174
ORL,68,3/13/17,@,SAC,L,115,120,110.9,115.7,103.7,0.122,0.347,0.557,51.8,71.1,9.6,7.7,,0.526,10.4,18.8,0.122,,0.634,14.1,94.6,0.195
ORL,69,3/16/17,@,GSW,L,92,122,89.9,119.2,102.3,0.223,0.287,0.446,51,42.9,6.8,6.6,,0.41,15.5,28.6,0.16,,0.632,11,82.5,0.138
ORL,70,3/17/17,@,PHO,W,109,103,104.9,99.2,103.9,0.219,0.24,0.518,46.7,50,9.6,5.5,,0.474,10.2,17.8,0.188,,0.448,13.8,74.5,0.287
ORL,71,3/20/17,,PHI,W,112,109,99.4,96.7,102.1,0.489,0.245,0.49,50.9,54.3,8.9,5.9,,0.394,13.6,25.9,0.404,,0.426,12.4,75.9,0.216
ORL,72,3/22/17,,CHO,L,102,109,111.3,118.9,91.7,0.114,0.455,0.552,50,65,5.5,4.8,,0.534,13.2,29.5,0.091,,0.517,9.3,71.4,0.178
ORL,73,3/24/17,,DET,W,115,87,116.9,88.4,98.4,0.143,0.286,0.594,48.5,76.6,4.1,8.1,,0.582,9.4,13.6,0.099,,0.365,7.1,77.4,0.177
ORL,74,3/27/17,@,TOR,L,112,131,110.1,128.8,101.7,0.318,0.227,0.558,43.4,44.2,10.8,4.4,,0.511,9.9,19,0.25,,0.651,13.2,73.5,0.277
ORL,75,3/29/17,,OKC,L,106,114,96,103.2,100,0.278,0.309,0.487,48.2,61.5,8.1,11.6,,0.448,11.4,19.3,0.196,,0.471,8.8,79.2,0.176
ORL,76,3/31/17,@,BOS,L,116,117,112.4,113.4,103.2,0.255,0.306,0.532,51.6,70,8.7,7.8,,0.469,7.6,21.6,0.245,,0.524,10,88.1,0.345
ORL,77,4/1/17,@,BRK,L,111,121,111,121,100,0.165,0.275,0.569,48.8,57.8,9,3.2,,0.549,12.5,23.9,0.121,,0.574,9.8,77.5,0.138
ORL,78,4/4/17,@,CLE,L,102,122,105,125.6,97.2,0.302,0.384,0.523,50.6,69.7,8.2,6.5,,0.448,12.6,22.9,0.291,,0.646,11.6,86.5,0.195
ORL,79,4/6/17,,BRK,W,115,107,112.6,104.8,102.1,0.289,0.278,0.567,55.2,57.1,8.8,8.8,,0.517,11.4,22,0.244,,0.523,12.6,84.8,0.184
ORL,80,4/8/17,,IND,L,112,127,110,124.7,101.9,0.262,0.357,0.598,42.3,70.7,9.8,3.1,,0.571,12.2,9.3,0.19,,0.657,13.7,82.9,0.163
ORL,81,4/10/17,@,CHI,L,75,122,78.4,127.6,95.6,0.19,0.321,0.412,40.7,62.1,5.2,7.9,,0.375,14.9,17.3,0.143,,0.607,11.1,71.8,0.157
ORL,82,4/12/17,,DET,W,113,109,110.8,106.8,102,0.195,0.287,0.598,49,64.3,6.9,8.6,,0.557,10.4,14.3,0.184,,0.439,6.3,72.6,0.151
CLE,1,10/25/16,,NYK,W,117,88,117.1,88.1,99.9,0.202,0.372,0.572,54.8,68.9,12,8.3,,0.548,12,27.5,0.149,,0.42,15.8,75.5,0.172
CLE,2,10/28/16,@,TOR,W,94,91,100.1,96.9,93.9,0.278,0.405,0.53,44,60.6,8.5,4.1,,0.494,16.1,21.4,0.203,,0.411,15.5,63.3,0.189
CLE,3,10/29/16,,ORL,W,105,99,108.8,102.6,96.5,0.341,0.42,0.519,44.4,47.2,8.3,10.7,,0.472,8.2,26,0.25,,0.5,17.3,67.5,0.179
CLE,4,11/1/16,,HOU,W,128,120,138,129.3,92.8,0.373,0.386,0.662,59,51.2,4.3,4.3,,0.614,10.2,36.4,0.313,,0.572,6.5,75.6,0.189
CLE,5,11/3/16,,BOS,W,128,122,128.8,122.8,99.4,0.44,0.405,0.638,51.9,58.5,6,9.4,,0.571,7.4,19.4,0.381,,0.536,7,77.8,0.198
CLE,6,11/5/16,@,PHI,W,102,101,99.7,98.7,102.3,0.198,0.418,0.516,52.1,62.2,9.8,10.2,,0.484,13.9,21.6,0.154,,0.54,15.6,88.4,0.08
CLE,7,11/8/16,,ATL,L,106,110,108.6,112.7,97.6,0.253,0.424,0.482,43.8,56.8,12.3,1.9,,0.429,5.2,25,0.212,,0.574,17.2,70.3,0.21
CLE,8,11/11/16,@,WAS,W,105,94,107.8,96.5,97.4,0.302,0.384,0.539,50.5,44.4,9.2,8.3,,0.5,13.3,26.5,0.221,,0.454,13.6,77.3,0.172
CLE,9,11/13/16,,CHO,W,100,93,108.1,100.6,92.5,0.163,0.413,0.507,54.1,64.1,3.2,12.1,,0.5,8.4,25.5,0.087,,0.437,4.7,80.4,0.105
CLE,10,11/15/16,,TOR,W,121,117,122.2,118.2,99,0.337,0.398,0.635,53.5,59.1,4,10.4,,0.608,15.1,26.3,0.241,,0.547,7.1,75,0.125
CLE,11,11/16/16,@,IND,L,93,103,95.8,106.1,97.1,0.233,0.349,0.491,56,54.3,3.1,8.6,,0.471,16,23.9,0.14,,0.558,9.9,88.9,0.081
CLE,12,11/18/16,,DET,W,104,81,109.2,85,95.3,0.169,0.301,0.583,54.2,65,4.2,10.8,,0.548,12.7,13.2,0.157,,0.344,6.4,81,0.183
CLE,13,11/23/16,,POR,W,137,125,139.3,127.1,98.3,0.3,0.4,0.672,51.9,62.5,6.1,6.6,,0.65,8.9,23.7,0.222,,0.594,8.4,78,0.2
CLE,14,11/25/16,,DAL,W,128,90,132.3,93,96.7,0.282,0.506,0.67,54.7,69.8,9.3,5.4,,0.624,12.8,24.3,0.259,,0.451,11.9,77.6,0.088
CLE,15,11/27/16,@,PHI,W,112,108,115.9,111.8,96.6,0.304,0.435,0.537,47.9,50,5.2,5.2,,0.478,7.9,27.5,0.261,,0.549,14.2,71.1,0.076
CLE,16,11/29/16,@,MIL,L,101,118,101.4,118.4,99.6,0.413,0.52,0.57,44.9,53.1,7,9,,0.52,17.7,17.5,0.307,,0.576,15,73.7,0.221
CLE,17,12/1/16,,LAC,L,94,113,99.2,119.3,94.7,0.565,0.348,0.545,43.4,42.9,5.3,5.2,,0.471,17.3,15.4,0.42,,0.545,9.9,68.2,0.18
CLE,18,12/2/16,@,CHI,L,105,111,108.2,114.4,97,0.12,0.313,0.601,40.2,66.7,5.2,1.3,,0.602,17.1,15.4,0.06,,0.505,10.4,62.8,0.146
CLE,19,12/5/16,@,TOR,W,116,112,124.9,120.6,92.9,0.321,0.381,0.605,59.3,52.5,4.3,5.4,,0.56,12.7,36.1,0.262,,0.506,6.5,77.8,0.261
CLE,20,12/7/16,@,NYK,W,126,94,134.3,100.2,93.8,0.388,0.5,0.673,51.7,59,11.7,7.1,,0.625,11.4,25,0.325,,0.466,14.6,73.5,0.149
CLE,21,12/9/16,,MIA,W,114,84,129.9,95.7,87.8,0.229,0.289,0.624,50.5,50,8,14.3,,0.608,10.7,32.4,0.157,,0.378,11.6,61,0.178
CLE,22,12/10/16,,CHO,W,116,105,121.7,110.2,95.3,0.384,0.425,0.68,50.6,59.5,8.4,3.4,,0.664,16.6,20.6,0.26,,0.512,12.7,73.3,0.198
CLE,23,12/13/16,,MEM,W,103,86,108.3,90.4,95.1,0.284,0.383,0.565,51.7,56.8,8.4,6.3,,0.531,15.7,23.8,0.21,,0.43,13.9,76.6,0.14
CLE,24,12/14/16,@,MEM,L,85,93,93.5,102.3,90.9,0.413,0.333,0.479,42.1,35.7,12.1,3.4,,0.433,11.9,14.6,0.267,,0.506,16.2,70.2,0.136
CLE,25,12/17/16,,LAL,W,119,108,129.9,117.9,91.6,0.202,0.371,0.614,51.8,65.2,8.7,6.1,,0.601,7.6,26.2,0.135,,0.57,10.7,76.7,0.116
CLE,26,12/20/16,@,MIL,W,114,108,113.2,107.2,91.2,0.297,0.44,0.554,45.7,51.4,5,3.3,,0.5,8.9,18.4,0.253,,0.5,12.3,75.6,0.241
CLE,27,12/21/16,,MIL,W,113,102,121.9,110.1,92.7,0.218,0.31,0.592,51.9,69.8,3.2,12.7,,0.58,10.3,21.4,0.138,,0.526,8.2,84.6,0.273
CLE,28,12/23/16,,BRK,W,119,99,113.3,94.3,105,0.242,0.354,0.543,53.7,62.2,11.4,7.3,,0.495,9.1,22.9,0.212,,0.494,17,85.1,0.176
CLE,29,12/25/16,,GSW,W,109,108,108.9,107.9,100.1,0.337,0.368,0.5,51.2,54.1,14,4.3,,0.453,9.9,32.7,0.242,,0.539,17.5,83.9,0.325
CLE,30,12/26/16,@,DET,L,90,106,91.9,108.2,98,0.291,0.354,0.505,51.1,63.3,8.2,4.7,,0.449,19.1,22.2,0.241,,0.533,10.8,78.7,0.087
CLE,31,12/29/16,,BOS,W,124,118,126.4,120.3,98.1,0.398,0.458,0.636,61.3,67.4,7.1,6.3,,0.602,15.6,36.1,0.289,,0.576,10.5,84.6,0.235
CLE,32,12/31/16,@,CHO,W,121,109,135.6,122.1,89.2,0.294,0.365,0.63,47.3,39.5,6.7,1.9,,0.588,5.9,21.6,0.247,,0.571,11.1,73,0.256
CLE,33,1/2/17,,NOP,W,90,82,93.7,85.4,96,0.244,0.344,0.451,55.4,47.1,9.4,6.5,,0.411,9.9,22.9,0.178,,0.426,12.3,84.9,0.08
CLE,34,1/4/17,,CHI,L,94,106,105.2,118.7,89.3,0.289,0.301,0.502,50.6,38.2,6.7,3.6,,0.458,13.8,34,0.217,,0.559,11.6,70,0.129
CLE,35,1/6/17,@,BRK,W,116,108,106.1,98.8,109.3,0.489,0.375,0.542,46.9,50,12.8,4.9,,0.483,10.1,10.6,0.352,,0.5,16.1,80.4,0.187
CLE,36,1/8/17,@,PHO,W,120,116,127.3,123.1,94.3,0.232,0.415,0.664,51.4,34.1,8.5,8.3,,0.628,18.1,36.1,0.207,,0.58,12.8,65.8,0.172
CLE,37,1/10/17,@,UTA,L,92,100,97.9,106.4,93.9,0.294,0.365,0.479,47.7,48.4,6.4,4.4,,0.418,14.3,27.1,0.247,,0.563,17.1,72.5,0.139
CLE,38,1/11/17,@,POR,L,86,102,92.2,109.4,93.3,0.341,0.366,0.456,48.5,50,5.4,6.3,,0.396,13.7,25.5,0.256,,0.484,8.3,72.9,0.129
CLE,39,1/13/17,@,SAC,W,120,108,123.7,111.3,97,0.253,0.425,0.621,48.1,61.4,11.3,5.5,,0.592,11,24.4,0.195,,0.581,19.2,72.5,0.188
CLE,40,1/16/17,@,GSW,L,91,126,87.1,120.6,104.5,0.307,0.386,0.456,37.6,35.5,6.7,7,,0.403,13.1,13,0.227,,0.588,13.6,71.8,0.209
CLE,41,1/19/17,,PHO,W,118,103,121.4,105.9,97.2,0.224,0.494,0.632,43.9,67.4,7.2,9.1,,0.618,11.4,11.4,0.153,,0.459,12.4,68.1,0.294
CLE,42,1/21/17,,SAS,L,115,118,109.7,112.5,95,0.242,0.374,0.571,50.5,55.6,6.7,1.4,,0.566,15.2,23.4,0.132,,0.552,11.3,78.3,0.125
CLE,43,1/23/17,@,NOP,L,122,124,121.9,123.9,100.1,0.269,0.398,0.587,51.7,55.8,6,6.3,,0.543,9.6,23.9,0.226,,0.586,7.4,82.9,0.253
CLE,44,1/25/17,,SAC,L,112,116,110.4,114.4,91.9,0.415,0.463,0.578,50,72.5,8.9,9.4,,0.579,15.7,26.5,0.207,,0.511,9.5,75.6,0.2
CLE,45,1/27/17,,BRK,W,124,116,122.1,114.3,101.5,0.217,0.391,0.615,56,53.1,3.9,11.1,,0.603,12.2,21.4,0.141,,0.586,9.6,90.5,0.161
CLE,46,1/29/17,,OKC,W,107,91,102.9,87.5,104,0.239,0.315,0.526,48.6,53.7,8.7,8.1,,0.489,9,17.6,0.185,,0.4,13,76.8,0.11
CLE,47,1/30/17,@,DAL,L,97,104,104.9,112.5,92.5,0.28,0.427,0.576,50,48.6,6.5,5.6,,0.547,16.8,15.8,0.2,,0.506,8.7,78.3,0.198
CLE,48,2/1/17,,MIN,W,125,97,131,101.7,95.4,0.247,0.416,0.633,55.8,77.1,10.5,13.7,,0.624,9.2,31.6,0.157,,0.473,11.7,75,0.085
CLE,49,2/4/17,@,NYK,W,111,104,118.8,111.3,93.4,0.214,0.476,0.604,53.8,48.8,3.2,0,,0.583,14,29.3,0.155,,0.523,9.2,74,0.163
CLE,50,2/6/17,@,WAS,W,140,135,127.7,123.2,99.3,0.304,0.413,0.671,51.7,63.3,6.4,2.9,,0.636,16.1,27.3,0.25,,0.566,9.8,75.6,0.232
CLE,51,2/8/17,@,IND,W,132,117,135.6,120.2,97.3,0.31,0.429,0.692,50.6,52.2,7.2,8.8,,0.643,8.6,13.9,0.286,,0.579,11.4,82.9,0.268
CLE,52,2/9/17,@,OKC,L,109,118,106.9,115.7,102,0.38,0.266,0.591,40.7,36.8,8.8,7.6,,0.544,14.8,12.8,0.291,,0.509,10.4,63.8,0.094
CLE,53,2/11/17,,DEN,W,125,109,126.9,110.6,98.5,0.262,0.357,0.667,50,65.2,9.1,5,,0.637,13.8,22.2,0.214,,0.464,10.1,68.5,0.196
CLE,54,2/14/17,@,MIN,W,116,108,122.9,114.4,94.4,0.256,0.453,0.606,51.2,61.4,3.2,6.3,,0.587,9.5,21.4,0.174,,0.541,8.7,81,0.174
CLE,55,2/15/17,,IND,W,113,104,129.1,118.8,87.5,0.232,0.476,0.625,48.2,59,6.9,3.2,,0.585,8.1,23.1,0.207,,0.535,10.7,70.5,0.14
CLE,56,2/23/17,,NYK,W,119,104,120.8,105.6,98.5,0.172,0.437,0.636,46.8,63,5.1,13.3,,0.615,11.4,19,0.138,,0.455,10,69.2,0.119
CLE,57,2/25/17,,CHI,L,99,117,104.8,123.8,94.5,0.188,0.463,0.572,46,64.9,5.3,4.8,,0.55,12.2,9.8,0.138,,0.575,6.5,78.3,0.108
CLE,58,2/27/17,,MIL,W,102,95,111,103.4,91.9,0.371,0.4,0.626,57.7,57.1,4.4,3.8,,0.571,16.4,12.5,0.314,,0.512,8.2,89.1,0.12
CLE,59,3/1/17,@,BOS,L,99,103,106.6,110.9,92.8,0.242,0.363,0.492,46.6,54.1,3.2,10.6,,0.462,9,23.5,0.165,,0.545,12,78.4,0.231
CLE,60,3/3/17,@,ATL,W,135,130,131.9,127,102.3,0.233,0.535,0.712,43.4,66,6.8,7.7,,0.692,12.9,13.5,0.186,,0.593,10.3,71.8,0.242
CLE,61,3/4/17,@,MIA,L,92,120,106.2,138.6,86.6,0.247,0.37,0.568,40.7,57.1,4.6,1.9,,0.555,15.6,19.5,0.151,,0.625,9.7,62.5,0.114
CLE,62,3/6/17,,MIA,L,98,106,103.8,112.3,94.4,0.372,0.346,0.54,57.8,42.9,3.2,10.7,,0.506,15.8,26.8,0.244,,0.516,6.7,83.7,0.132
CLE,63,3/9/17,@,DET,L,101,106,111.2,116.7,90.9,0.226,0.464,0.547,48.3,61.5,4.4,1.6,,0.53,8.9,19,0.143,,0.517,6.8,75.6,0.17
CLE,64,3/11/17,@,ORL,W,116,104,120.1,107.7,96.6,0.291,0.453,0.598,50,69.8,1,8,,0.587,8.5,19.1,0.174,,0.417,4.4,75.4,0.25
CLE,65,3/12/17,@,HOU,L,112,117,119.7,125.1,93.5,0.163,0.538,0.653,42.2,57.1,3.2,13.7,,0.631,14.9,11.1,0.138,,0.51,5.2,63,0.198
CLE,66,3/14/17,,DET,W,128,96,136.9,102.7,93.5,0.299,0.39,0.735,47.7,63,4.3,3.8,,0.721,9.4,9.4,0.221,,0.394,6.9,70.4,0.182
CLE,67,3/16/17,,UTA,W,91,83,98.4,89.8,92.4,0.221,0.384,0.482,52.5,38.9,6.5,3.3,,0.471,9.6,22.9,0.116,,0.445,15.4,80.4,0.122
CLE,68,3/18/17,@,LAC,L,78,108,80.9,112,96.5,0.157,0.325,0.44,42.6,46.9,5.2,0,,0.416,11.9,7.8,0.108,,0.564,13.4,83.7,0.256
CLE,69,3/19/17,@,LAL,W,125,120,133,127.7,94,0.318,0.424,0.645,52.4,42.2,4.3,3.1,,0.606,9.4,25,0.259,,0.577,4.8,77.3,0.165
CLE,70,3/22/17,@,DEN,L,113,126,120,133.8,94.2,0.165,0.435,0.62,46.3,51.2,4.2,5.7,,0.594,9.9,17.1,0.141,,0.589,5.6,75.6,0.135
CLE,71,3/24/17,@,CHO,W,112,105,121.2,113.6,92.4,0.324,0.338,0.662,47.5,63.4,6.5,9.6,,0.615,12.4,9.7,0.284,,0.478,8.2,71.4,0.211
CLE,72,3/25/17,,WAS,L,115,127,123.9,136.8,92.9,0.325,0.398,0.606,44.4,58.5,6.5,9.4,,0.566,12.1,27.5,0.253,,0.646,10.5,65.6,0.256
CLE,73,3/27/17,@,SAS,L,74,103,79,109.9,93.7,0.157,0.313,0.417,43.5,64.5,8.5,3.3,,0.398,15.3,17.6,0.096,,0.517,11.4,75.6,0.163
CLE,74,3/30/17,@,CHI,L,93,99,99.4,105.8,93.5,0.193,0.325,0.516,46.3,62.2,6.4,7.7,,0.506,14.3,20,0.108,,0.489,10.9,70,0.122
CLE,75,3/31/17,,PHI,W,122,105,124.7,107.3,97.8,0.168,0.305,0.598,53.8,60,8.2,8.2,,0.595,7.3,27.1,0.095,,0.555,15.8,83.7,0.171
